repo_url,max_stars,repo_lang,CommitCommentEvent,CreateEvent,DeleteEvent,ForkEvent,GollumEvent,IssueCommentEvent,IssuesEvent,MemberEvent,PublicEvent,PullRequestEvent,PullRequestReviewCommentEvent,PushEvent,ReleaseEvent,TeamAddEvent,WatchEvent,commitcomment.log,create.log,delete.log,fork.log,gollum.log,issuecomment.log,issues.log,member.log,public.log,pullrequest.log,pullrequestreview.log,push.log,release.log,teamadd.log,watch.log,repo_lang 2,stars.log,size,size.log,coded_lang
https://github.com/chrisjenx/calligraphy,855,Java,7,16,11,93,0,233,79,0,0,63,2,80,0,0,874,2.07944154,2.83321334,2.48490665,4.54329478,0,5.45532112,4.38202663,0,0,4.15888308,1.09861229,4.39444915,0,0,6.77422389,Software,6.75110147,2185,7.6893711075,2
https://github.com/chriskiehl/gooey,2508,Python,0,0,0,97,0,68,35,0,1,28,0,36,0,0,2520,0,0,0,4.58496748,0,4.2341065,3.58351894,0,0.69314718,3.36729583,0,3.61091791,0,0,7.83241093,Software,7.8272409,2708,7.903965634,2
https://github.com/chrislacy/tweetlanes,518,Java,0,30,15,121,6,158,145,0,0,68,4,90,21,0,178,0,3.4339872,2.77258872,4.80402104,1.94591015,5.0689042,4.98360662,0,0,4.2341065,1.60943791,4.51085951,3.09104245,0,5.18738581,Software,6.24997524,25834,10.159446733,2
https://github.com/chrismccord/sync,857,Ruby,0,0,0,29,0,208,56,0,0,24,2,15,0,0,236,0,0,0,3.40119738,0,5.34233425,4.04305127,0,0,3.21887582,1.09861229,2.77258872,0,0,5.46806014,Software,6.75343792,1111,7.0130157896,2
https://github.com/christiannaths/redacted-font,2606,CSS,0,0,0,45,0,11,2,0,0,2,0,1,0,0,450,0,0,0,3.8286414,0,2.48490665,1.09861229,0,0,1.09861229,0,0.69314718,0,0,6.11146734,Software,7.86557176,2444,7.8013913203,2
https://github.com/chroman/crgradientnavigationbar,559,Objective-C,0,21,8,59,0,8,9,0,0,4,0,43,0,0,569,0,3.09104245,2.19722458,4.09434456,0,2.19722458,2.30258509,0,0,1.60943791,0,3.78418963,0,0,6.34563636,Software,6.32614947,364,5.8971538676,2
https://github.com/chroman/crmotionview,520,Objective-C,0,4,0,52,0,17,14,0,1,7,0,25,0,0,519,0,1.60943791,0,3.97029191,0,2.89037176,2.7080502,0,0.69314718,2.07944154,0,3.25809654,0,0,6.25382881,Software,6.25382881,9247,9.1320544536,2
https://github.com/circa75/dropplets,1194,PHP,3,0,0,150,4,225,92,0,0,55,5,18,0,0,873,1.38629436,0,0,5.01727984,1.60943791,5.420535,4.53259949,0,0,4.02535169,1.79175947,2.94443898,0,0,6.77308038,Software,7.08506429,4641,8.4426851392,2
https://github.com/cisco/openh264,1251,C++,2,12,4,286,0,763,211,0,2,2436,75,1086,1,0,1405,1.09861229,2.56494936,1.60943791,5.65948222,0,6.63856779,5.35658627,0,1.09861229,7.79852305,4.33073334,6.99117689,0.69314718,0,7.24850407,Software,7.13169851,54768,10.910861361,2
https://github.com/citrrus/blurrymodalsegue,544,Objective-C,0,14,10,51,0,45,23,0,0,10,0,51,0,0,562,0,2.7080502,2.39789527,3.95124372,0,3.8286414,3.17805383,0,0,2.39789527,0,3.95124372,0,0,6.33327963,Software,6.29894925,5060,8.5291217623,2
https://github.com/cjbarber/toolsofthetrade,4787,Curation,4,2,0,454,0,54,18,0,0,246,1,75,0,0,4779,1.60943791,1.09861229,0,6.12029742,0,4.00733319,2.94443898,0,0,5.50938834,0.69314718,4.33073334,0,0,8.47219583,Curation,8.47365919,2529,7.8355792467,1
https://github.com/claaslange/ios7colors,648,Objective-C,0,0,0,27,0,3,1,0,0,3,0,1,0,0,215,0,0,0,3.33220451,0,1.38629436,0.69314718,0,0,1.38629436,0,0.69314718,0,0,5.37527841,Software,6.4738907,209,5.342334252,2
https://github.com/clayallsopp/routable-ios,590,Objective-C,0,0,0,1,0,2,0,0,0,0,0,5,0,0,5,0,0,0,0.69314718,0,1.09861229,0,0,0,0,0,1.79175947,0,0,1.79175947,Software,6.38012254,576,6.3561076607,2
https://github.com/clouda-team/cloudajs,862,JavaScript,0,0,0,8,0,0,1,0,0,0,0,2,0,0,18,0,0,0,2.19722458,0,0,0.69314718,0,0,0,0,1.09861229,0,0,2.94443898,Software,6.75925527,11309,9.3333541479,2
https://github.com/cloudera/oryx,796,Java,4,20,11,199,32,238,154,0,1,16,3,270,7,0,818,1.60943791,3.04452244,2.48490665,5.29831737,3.49650756,5.47646355,5.04342512,0,0.69314718,2.83321334,1.38629436,5.60211882,2.07944154,0,6.70808408,Software,6.67959919,38613,10.561344286,2
https://github.com/cloudflare/redoctober,718,Go,1,6,6,60,0,38,7,0,4,45,6,28,0,0,740,0.69314718,1.94591015,1.94591015,4.11087386,0,3.66356165,2.07944154,0,1.60943791,3.8286414,1.94591015,3.36729583,0,0,6.60800063,Software,6.57646957,624,6.4361503684,2
https://github.com/cloudkite/masonry,1722,Objective-C,8,11,3,117,0,228,68,0,0,47,10,77,0,0,1100,2.19722458,2.48490665,1.38629436,4.77068462,0,5.433722,4.2341065,0,0,3.87120101,2.39789527,4.35670883,0,0,7.00397414,Software,7.45124169,1763,7.4747721824,2
https://github.com/cloudwu/ejoy2d,852,C,1,4,1,362,0,125,69,0,0,43,0,108,0,0,910,0.69314718,1.60943791,0.69314718,5.89440283,0,4.83628191,4.24849524,0,0,3.78418963,0,4.69134788,0,0,6.8145429,Software,6.74758653,6202,8.7326270997,2
https://github.com/clu3/bootstro.js,976,JavaScript,1,0,0,101,0,35,24,2,0,9,0,8,0,0,271,0.69314718,0,0,4.62497281,0,3.58351894,3.21887582,1.09861229,0,2.30258509,0,2.19722458,0,0,5.60580207,Software,6.88346259,291,5.6733232672,2
https://github.com/clubdesign/floatlabels.js,513,JavaScript,2,2,0,57,1,19,14,0,0,14,0,12,0,0,523,1.09861229,1.09861229,0,4.06044301,0.69314718,2.99573227,2.7080502,0,0,2.7080502,0,2.56494936,0,0,6.26149168,Software,6.24027585,520,6.2538288116,2
https://github.com/clusterinc/clusterprepermissions,504,Objective-C,0,2,0,29,0,22,7,0,0,5,0,13,0,0,508,0,1.09861229,0,3.40119738,0,3.13549422,2.07944154,0,0,1.79175947,0,2.63905733,0,0,6.23244802,Software,6.22257627,311,5.7397929122,2
https://github.com/cmaurer/angularjs-nvd3-directives,665,JavaScript,4,10,2,169,7,913,303,0,0,88,1,143,9,0,645,1.60943791,2.39789527,1.09861229,5.13579844,2.07944154,6.81783057,5.7170277,0,0,4.48863637,0.69314718,4.9698133,2.30258509,0,6.4707995,Software,6.49978704,5133,8.5434455626,2
https://github.com/cockpit-project/cockpit,753,C,227,219,191,52,198,1502,861,0,0,1165,221,1173,21,0,764,5.42934563,5.39362755,5.25749537,3.97029191,5.29330482,7.31521839,6.75925527,0,0,7.06133437,5.40267738,7.068172,3.09104245,0,6.63987583,Software,6.62406523,28483,10.257062697,2
https://github.com/cockroachdb/cockroach,1437,Go,0,10,4,113,0,51,27,0,0,11,7,215,0,1,1439,0,2.39789527,1.60943791,4.73619845,0,3.95124372,3.33220451,0,0,2.48490665,2.07944154,5.37527841,0,0.69314718,7.27239839,Software,7.27031289,7186,8.8798899677,2
https://github.com/codeboxide/codebox,2164,JavaScript,0,3,1,19,0,46,30,0,0,4,0,214,0,0,107,0,1.38629436,0.69314718,2.99573227,0,3.8501476,3.4339872,0,0,1.60943791,0,5.37063803,0,0,4.68213123,Software,7.67971364,25924,10.16292446,2
https://github.com/codef0rmer/angular-dragdrop,750,JavaScript,7,3,0,238,0,198,95,0,0,20,0,12,0,0,549,2.07944154,1.38629436,0,5.47646355,0,5.29330482,4.56434819,0,0,3.04452244,0,2.56494936,0,0,6.30991828,Software,6.62007321,1128,7.0282014321,2
https://github.com/codegangsta/cli,1611,Go,9,9,1,111,0,320,67,4,0,106,8,49,3,0,1306,2.30258509,2.30258509,0.69314718,4.71849887,0,5.77144112,4.21950771,1.60943791,0,4.67282883,2.19722458,3.91202301,1.38629436,0,7.17548971,Software,7.38461038,2712,7.9054416491,2
https://github.com/codegangsta/gin,545,Go,0,2,2,41,0,72,21,1,0,36,0,43,0,0,557,0,1.09861229,1.09861229,3.73766962,0,4.29045944,3.09104245,0.69314718,0,3.61091791,0,3.78418963,0,0,6.32435896,Software,6.30078579,3045,8.0212561801,2
https://github.com/codegangsta/martini,3568,Go,11,25,21,381,1,617,222,1,0,191,45,194,1,0,3665,2.48490665,3.25809654,3.09104245,5.94542061,0.69314718,6.42648846,5.40717177,0.69314718,0,5.25749537,3.8286414,5.27299956,0.69314718,0,8.20685643,Software,8.17976049,2016,7.6088706292,2
https://github.com/codelucas/newspaper,1592,Python,14,11,4,182,0,240,83,0,1,58,0,128,0,0,1633,2.7080502,2.48490665,1.60943791,5.20948615,0,5.48479693,4.4308168,0,0.69314718,4.07753744,0,4.8598124,0,0,7.39878628,Software,7.37274637,13995,9.5464554019,2
https://github.com/codrops/fullscreenlayoutpagetransitions,506,JavaScript,0,0,0,58,0,1,2,0,0,0,0,0,0,0,121,0,0,0,4.07753744,0,0.69314718,1.09861229,0,0,0,0,0,0,0,4.80402104,Software,6.22653667,518,6.2499752423,2
https://github.com/codrops/pagetransitions,942,CSS,0,0,0,106,0,5,3,0,0,4,0,3,0,0,401,0,0,0,4.67282883,0,1.79175947,1.38629436,0,0,1.60943791,0,1.38629436,0,0,5.99645209,Software,6.84800527,189,5.2417470151,2
https://github.com/codrops/sidebartransitions,721,CSS,0,0,0,89,0,2,4,0,0,5,0,2,0,0,447,0,0,0,4.49980967,0,1.09861229,1.60943791,0,0,1.79175947,0,1.09861229,0,0,6.10479323,Software,6.58063914,238,5.4722706737,2
https://github.com/colineberhardt/vctransitionslibrary,1624,Objective-C,1,5,1,185,0,50,25,0,0,19,0,14,3,0,1610,0.69314718,1.79175947,0.69314718,5.22574667,0,3.93182563,3.25809654,0,0,2.99573227,0,2.7080502,1.38629436,0,7.38461038,Software,7.39264752,12952,9.4690054954,2
https://github.com/colinta/motion-xray,593,Ruby,0,4,0,2,0,1,2,0,0,0,0,4,0,0,38,0,1.60943791,0,1.09861229,0,0.69314718,1.09861229,0,0,0,0,1.60943791,0,0,3.66356165,Software,6.3851944,532,6.2766434893,2
https://github.com/collectiveidea/interactor,736,Ruby,0,14,9,34,0,165,37,0,0,28,60,38,0,1,603,0,2.7080502,2.30258509,3.55534806,0,5.11198779,3.63758616,0,0,3.36729583,4.11087386,3.66356165,0,0.69314718,6.4035742,Software,6.60123012,1107,7.0094089327,2
https://github.com/collectiveip/prerender,1284,JavaScript,9,3,4,103,0,238,66,0,0,42,0,98,0,0,1292,2.30258509,1.38629436,1.60943791,4.6443909,0,5.47646355,4.20469262,0,0,3.76120012,0,4.59511985,0,0,7.16472038,Software,7.15773548,782,6.6618547405,2
https://github.com/comcast/freeflow,1449,Java,0,4,1,223,4,100,57,0,1,28,5,57,0,0,1476,0,1.60943791,0.69314718,5.41164605,1.60943791,4.61512052,4.06044301,0,0.69314718,3.36729583,1.79175947,4.06044301,0,0,7.29776828,Software,7.27862894,4242,8.3527901351,2
https://github.com/comyarzaheri/sol,695,Objective-C,0,7,4,129,0,23,17,1,1,10,0,67,2,0,719,0,2.07944154,1.60943791,4.86753445,0,3.17805383,2.89037176,0.69314718,0.69314718,2.39789527,0,4.21950771,1.09861229,0,6.57925121,Software,6.54391185,29451,10.290483144,2
https://github.com/conopsys/costouchvisualizer,598,Objective-C,0,3,0,38,0,10,15,0,0,9,0,12,0,0,590,0,1.38629436,0,3.66356165,0,2.39789527,2.77258872,0,0,2.30258509,0,2.56494936,0,0,6.38181602,Software,6.39359075,897,6.7990558621,2
https://github.com/continuities/adarkroom,1596,JavaScript,11,7,4,240,2,356,59,1,0,123,15,80,2,0,848,2.48490665,2.07944154,1.60943791,5.48479693,1.09861229,5.87773578,4.09434456,0.69314718,0,4.82028157,2.77258872,4.39444915,1.09861229,0,6.74405919,Software,7.37525578,3787,8.2393294279,2
https://github.com/coolwanglu/vim.js,2311,C,0,17,8,149,3,39,20,0,0,4,0,186,0,0,2414,0,2.89037176,2.19722458,5.01063529,1.38629436,3.68887945,3.04452244,0,0,1.60943791,0,5.23110862,0,0,7.78945457,Software,7.74543561,75490,11.231755476,2
https://github.com/cooperrs/rmstepscontroller,704,Objective-C,1,9,2,73,18,51,33,0,0,9,0,37,0,0,722,0.69314718,2.30258509,1.09861229,4.30406509,2.94443898,3.95124372,3.52636052,0,0,2.30258509,0,3.63758616,0,0,6.58340922,Software,6.55677836,1243,7.1252830915,2
https://github.com/copy/v86,574,JavaScript,0,2,0,68,1,32,23,0,0,16,0,28,0,0,582,0,1.09861229,0,4.2341065,0.69314718,3.49650756,3.17805383,0,0,2.83321334,0,3.36729583,0,0,6.36818719,Software,6.3526294,13788,9.5315539276,2
https://github.com/core-plot/core-plot,723,Objective-C,1,7,0,180,19,165,163,0,0,15,0,64,14,0,737,0.69314718,2.07944154,0,5.19849703,2.99573227,5.11198779,5.09986643,0,0,2.77258872,0,4.17438727,2.7080502,0,6.60394382,Software,6.58340922,169949,12.043253671,2
https://github.com/coreos/coreos-vagrant,559,Ruby,7,1,1,195,0,709,166,0,0,125,105,53,0,0,436,2.07944154,0.69314718,0.69314718,5.27811466,0,6.56526497,5.11799381,0,0,4.83628191,4.66343909,3.98898405,0,0,6.0799332,Software,6.32614947,1474,7.2957350727,2
https://github.com/coreos/etcd,4013,Go,10,37,21,394,0,3151,567,0,0,946,804,456,17,0,2789,2.39789527,3.63758616,3.09104245,5.97888576,0,8.05579245,6.34212142,0,0,6.85329909,6.69084228,6.12468339,2.89037176,0,7.93379687,Software,8.29729437,20563,9.9312486233,2
https://github.com/coreos/fleet,1059,Go,8,46,16,97,0,2819,473,0,0,1038,1816,530,28,1,1029,2.19722458,3.8501476,2.83321334,4.58496748,0,7.94449216,6.16120732,0,0,6.94601399,7.50494207,6.27476202,3.36729583,0.69314718,6.93731408,Software,6.96508035,18408,9.8205406317,2
https://github.com/coreybutler/fenix,729,JavaScript,0,6,0,44,23,138,69,0,0,13,0,102,1,0,733,0,1.94591015,0,3.80666249,3.17805383,4.93447393,4.24849524,0,0,2.63905733,0,4.63472899,0.69314718,0,6.59850903,Software,6.59167373,21576,9.9793368648,2
https://github.com/couchbase/couchbase-lite-ios,537,Objective-C,7,44,50,82,85,1327,533,0,0,80,37,339,5,0,329,2.07944154,3.80666249,3.93182563,4.41884061,4.4543473,7.19142933,6.28039584,0,0,4.39444915,3.63758616,5.82894562,1.79175947,0,5.79909265,Software,6.28599809,26002,10.165928737,2
https://github.com/creationix/js-git,2196,JavaScript,3,19,1,85,0,126,64,0,0,26,21,198,0,0,734,1.38629436,2.99573227,0.69314718,4.4543473,0,4.84418709,4.17438727,0,0,3.29583687,3.09104245,5.29330482,0,0,6.5998705,Software,7.6943928,3948,8.2809644006,2
https://github.com/crosbymichael/dockerui,1772,CSS,0,4,2,118,0,84,19,0,0,41,1,26,0,0,849,0,1.60943791,1.09861229,4.77912349,0,4.44265126,2.99573227,0,0,3.73766962,0.69314718,3.29583687,0,0,6.74523635,Software,7.47986413,3582,8.1836765826,2
https://github.com/crosseye/ramda,855,JavaScript,88,14,2,60,13,1286,214,0,0,449,182,288,8,0,850,4.48863637,2.7080502,1.09861229,4.11087386,2.63905733,7.16006921,5.37063803,0,0,6.10924758,5.20948615,5.66642669,2.19722458,0,6.74641213,Software,6.75110147,7383,8.9069353391,2
https://github.com/csscomb/csscomb.js,808,JavaScript,13,73,60,139,0,643,242,0,0,146,171,224,6,0,791,2.63905733,4.30406509,4.11087386,4.94164242,0,6.46769873,5.49306144,0,0,4.99043259,5.14749448,5.4161004,1.94591015,0,6.67456139,Software,6.69456206,3565,8.1789193328,2
https://github.com/daftmonk/generator-angular-fullstack,1742,JavaScript,20,41,22,394,6,2196,739,3,0,232,27,308,6,0,1802,3.04452244,3.73766962,3.13549422,5.97888576,1.94591015,7.69484807,6.60665019,1.38629436,0,5.45103845,3.33220451,5.73334128,1.94591015,0,7.49720722,Software,7.46278916,9661,9.1758524415,2
https://github.com/dan-silver/elementtransitions.js,1316,CSS,0,1,1,88,1,6,8,0,0,1,0,4,0,0,343,0,0.69314718,0.69314718,4.48863637,0.69314718,1.94591015,2.19722458,0,0,0.69314718,0,1.60943791,0,0,5.84064166,Software,7.18235211,368,5.9080829382,2
https://github.com/danialfarid/angular-file-upload,1519,JavaScript,3,43,5,403,10,1331,487,0,0,82,1,261,40,0,1537,1.38629436,3.78418963,1.79175947,6.00141488,2.39789527,7.19443685,6.19031541,0,0,4.41884061,0.69314718,5.5683445,3.71357207,0,7.33823815,Software,7.3258075,56705,10.945617669,2
https://github.com/danielemoraschi/maplace.js,661,JavaScript,1,6,1,92,1,92,57,0,0,10,0,17,1,0,483,0.69314718,1.94591015,0.69314718,4.53259949,0.69314718,4.53259949,4.06044301,0,0,2.39789527,0,2.89037176,0.69314718,0,6.18208491,Software,6.49375384,1112,7.0139154748,2
https://github.com/daniellmb/javascript-scope-context-coloring,529,JavaScript,0,0,0,2,0,1,0,0,0,1,0,0,0,0,52,0,0,0,1.09861229,0,0.69314718,0,0,0,0.69314718,0,0,0,0,3.97029191,Software,6.27098843,5707,8.6494487705,2
https://github.com/danielrapp/fragment.js,502,JavaScript,0,0,0,7,0,4,3,0,0,1,0,2,0,0,21,0,0,0,2.07944154,0,1.60943791,1.38629436,0,0,0.69314718,0,1.09861229,0,0,3.09104245,Software,6.21860012,326,5.7868973814,2
https://github.com/danielstjules/stringy,606,PHP,0,7,0,35,0,74,8,0,0,26,0,51,7,0,424,0,2.07944154,0,3.58351894,0,4.31748811,2.19722458,0,0,3.29583687,0,3.95124372,2.07944154,0,6.05208917,Software,6.40687999,1788,7.4888529557,2
https://github.com/danmayer/coverband,539,Ruby,0,37,1,12,0,35,20,0,0,12,0,81,0,0,548,0,3.63758616,0.69314718,2.56494936,0,3.58351894,3.04452244,0,0,2.56494936,0,4.40671925,0,0,6.30809844,Software,6.28971557,1535,7.33628566,2
https://github.com/danmcinerney/lans.py,1174,Python,0,0,0,151,0,101,60,0,0,23,0,67,0,0,1210,0,0,0,5.02388052,0,4.62497281,4.11087386,0,0,3.17805383,0,4.21950771,0,0,7.09920174,Software,7.068172,846,6.7405193596,2
https://github.com/darklow/django-suit,606,Python,0,5,0,103,0,403,152,0,0,31,1,42,0,0,282,0,1.79175947,0,4.6443909,0,6.00141488,5.03043792,0,0,3.4657359,0.69314718,3.76120012,0,0,5.6454469,Software,6.40687999,2821,7.944846711,2
https://github.com/darkskyapp/skycons,579,JavaScript,9,1,0,46,0,18,0,0,0,13,0,13,0,0,134,2.30258509,0.69314718,0,3.8501476,0,2.94443898,0,0,0,2.63905733,0,2.63905733,0,0,4.90527478,Software,6.36130248,407,6.0088131854,2
https://github.com/dart-lang/chromedeveditor,2042,C,11,34,32,70,16,1335,628,0,0,421,597,321,0,0,641,2.48490665,3.55534806,3.49650756,4.26267988,2.83321334,7.19743535,6.44413126,0,0,6.04500531,6.39359075,5.77455155,0,0,6.4645883,Software,7.621685,60590,11.011885142,2
https://github.com/darwin/cmx.js,533,JavaScript,0,0,0,8,0,0,0,0,0,0,0,0,0,0,46,0,0,0,2.19722458,0,0,0,0,0,0,0,0,0,0,3.8501476,Software,6.27852142,2651,7.8826922063,2
https://github.com/datasciencemasters/go,2268,Curation,2,0,0,795,6,89,13,0,0,82,11,134,0,0,2299,1.09861229,0,0,6.67959919,1.94591015,4.49980967,2.63905733,0,0,4.41884061,2.48490665,4.90527478,0,0,7.7406644,Curation,7.72665366,4045,8.3052368295,1
https://github.com/davidmerfield/randomcolor,2216,JavaScript,0,2,0,154,0,27,15,0,1,27,0,55,2,0,2223,0,1.09861229,0,5.04342512,0,3.33220451,2.77258872,0,0.69314718,3.33220451,0,4.02535169,1.09861229,0,7.70706266,Software,7.70345905,2740,7.9157131994,2
https://github.com/daviferreira/medium-editor,3688,JavaScript,5,44,8,426,8,519,259,0,0,215,2,301,37,0,2491,1.79175947,3.80666249,2.19722458,6.05678401,2.19722458,6.25382881,5.56068163,0,0,5.37527841,1.09861229,5.71042702,3.63758616,0,7.82084088,Software,8.21283958,5932,8.6881167033,2
https://github.com/dbader/schedule,713,Python,0,4,1,29,0,21,8,0,0,9,0,7,0,0,266,0,1.60943791,0.69314718,3.40119738,0,3.09104245,2.19722458,0,0,2.30258509,0,2.07944154,0,0,5.58724866,Software,6.56948142,440,6.0867747269,2
https://github.com/dbushell/responsive-off-canvas-menu,667,JavaScript,0,0,0,97,0,16,7,0,0,1,0,0,0,0,267,0,0,0,4.58496748,0,2.83321334,2.07944154,0,0,0.69314718,0,0,0,0,5.59098698,Software,6.50279005,210,5.3471075307,2
https://github.com/dcodeio/protobuf.js,632,JavaScript,13,23,3,82,215,387,194,0,0,52,0,173,6,0,467,2.63905733,3.17805383,1.38629436,4.41884061,5.37527841,5.96100534,5.27299956,0,0,3.97029191,0,5.1590553,1.94591015,0,6.1484683,Software,6.44888939,16254,9.6960943113,2
https://github.com/deis/deis,2398,Python,38,328,315,179,0,5168,877,0,0,902,482,1132,5,1,891,3.66356165,5.79605775,5.75574221,5.19295685,0,8.55043453,6.77764659,0,0,6.80572255,6.18001665,7.03262426,1.79175947,0.69314718,6.79346613,Software,7.78239034,32396,10.385790237,2
https://github.com/deivid-rodriguez/byebug,840,Ruby,16,19,4,40,0,271,81,0,0,32,0,164,0,0,677,2.83321334,2.99573227,1.60943791,3.71357207,0,5.60580207,4.40671925,0,0,3.49650756,0,5.10594547,0,0,6.51914729,Software,6.73340189,4003,8.294799359,2
https://github.com/dennybritz/rails_startup_template,653,Ruby,0,0,0,42,0,5,0,0,0,13,0,5,0,0,89,0,0,0,3.76120012,0,1.79175947,0,0,0,2.63905733,0,1.79175947,0,0,4.49980967,Software,6.48157713,420,6.0402547113,2
https://github.com/densitydesign/raw,1821,JavaScript,0,7,1,295,155,72,68,0,0,18,0,85,2,0,1870,0,2.07944154,0.69314718,5.69035945,5.04985601,4.29045944,4.2341065,0,0,2.94443898,0,4.4543473,1.09861229,0,7.53422833,Software,7.50714108,15059,9.6197310981,2
https://github.com/derekbrameyer/android-betterpickers,1014,Java,0,7,0,186,0,91,67,0,0,26,0,33,0,0,702,0,2.07944154,0,5.23110862,0,4.52178858,4.21950771,0,0,3.29583687,0,3.52636052,0,0,6.55535689,Software,6.92165818,12537,9.4364395511,2
https://github.com/desandro/draggabilly,1403,JavaScript,0,6,0,89,0,92,34,0,0,10,0,18,0,0,702,0,1.94591015,0,4.49980967,0,4.53259949,3.55534806,0,0,2.39789527,0,2.94443898,0,0,6.55535689,Software,7.24636808,744,6.6120410348,2
https://github.com/designcreateplay/nodebb,1154,JavaScript,325,52,32,314,261,3603,2219,0,0,294,61,2764,0,0,1054,5.78689738,3.97029191,3.49650756,5.75257264,5.5683445,8.18979962,7.70526247,0,0,5.68697536,4.12713439,7.92479591,0,0,6.96129605,Software,7.05098945,44010,10.69217216,2
https://github.com/designmodo/flat-ui,8058,CSS,10,12,9,796,0,143,79,1,0,38,0,55,0,1,3333,2.39789527,2.56494936,2.30258509,6.68085468,0,4.9698133,4.38202663,0.69314718,0,3.66356165,0,4.02535169,0,0.69314718,8.11192806,Software,8.99442067,32423,10.386623326,2
https://github.com/designmodo/startup-demo,1022,CSS,0,0,0,267,0,18,21,1,1,11,0,24,0,1,1060,0,0,0,5.59098698,0,2.94443898,3.09104245,0.69314718,0.69314718,2.48490665,0,3.21887582,0,0.69314718,6.96696714,Software,6.92951677,159288,11.978469163,2
https://github.com/desktoppr/wbench,1286,Ruby,0,4,1,10,0,34,11,0,0,9,1,18,0,0,89,0,1.60943791,0.69314718,2.39789527,0,3.55534806,2.48490665,0,0,2.30258509,0.69314718,2.94443898,0,0,4.49980967,Software,7.1592919,944,6.8501261661,2
https://github.com/dfm/osrc,824,Python,2,1,0,100,0,298,124,0,0,39,2,69,0,0,585,1.09861229,0.69314718,0,4.61512052,0,5.70044357,4.82831374,0,0,3.68887945,1.09861229,4.24849524,0,0,6.37331979,Software,6.71417053,1189,7.0808678967,2
https://github.com/dim-s/jphp,564,Java,2,14,11,45,0,86,75,0,0,43,4,230,1,0,562,1.09861229,2.7080502,2.48490665,3.8286414,0,4.46590812,4.33073334,0,0,3.78418963,1.60943791,5.44241771,0.69314718,0,6.33327963,Software,6.33505425,6918,8.8418819895,2
https://github.com/dimsemenov/magnific-popup,4792,JavaScript,1,4,0,750,0,560,378,0,0,75,2,47,4,0,1949,0.69314718,1.60943791,0,6.62140565,0,6.32972091,5.93753621,0,0,4.33073334,1.09861229,3.87120101,1.60943791,0,7.57558465,Software,8.47470314,3286,8.0974262986,2
https://github.com/diogenesthecynic/fullscreenmario,3242,JavaScript,4,2,1,1130,1,238,159,0,0,59,0,100,0,0,3377,1.60943791,1.09861229,0.69314718,7.03085748,0.69314718,5.47646355,5.07517382,0,0,4.09434456,0,4.61512052,0,0,8.1250391,Software,8.0839457,23384,10.059807307,2
https://github.com/discourse/discourse,11657,Ruby,608,132,94,1813,22,3788,238,0,0,2337,165,6081,0,0,4317,6.41181827,4.89034913,4.55387689,7.50328963,3.13549422,8.23985741,5.47646355,0,0,7.75705114,5.11198779,8.71308887,0,0,8.37054761,Software,9.36366214,145481,11.887800773,2
https://github.com/divshot/geo-bootstrap,1035,JavaScript,0,0,0,21,0,18,3,0,0,2,0,2,0,1,280,0,0,0,3.09104245,0,2.94443898,1.38629436,0,0,1.09861229,0,1.09861229,0,0.69314718,5.63835467,Software,6.94215671,3778,8.2369500481,2
https://github.com/diydrones/ardupilot,652,C++,38,101,63,784,0,2335,884,0,0,524,17,1163,0,0,481,3.66356165,4.62497281,4.15888308,6.66568372,0,7.75619534,6.78558765,0,0,6.26339826,2.89037176,7.05961763,0,0,6.17794411,Software,6.48004456,93954,11.45056058,2
https://github.com/dkduck/flkautolayout,566,Objective-C,0,0,0,18,0,5,3,0,0,13,0,4,0,0,215,0,0,0,2.94443898,0,1.79175947,1.38629436,0,0,2.63905733,0,1.60943791,0,0,5.37527841,Software,6.33859408,402,5.9964520886,2
https://github.com/dmytrodanylyk/android-process-button,1033,Java,0,3,1,107,7,47,25,0,0,10,0,22,1,0,498,0,1.38629436,0.69314718,4.68213123,2.07944154,3.87120101,3.25809654,0,0,2.39789527,0,3.13549422,0.69314718,0,6.2126061,Software,6.94022247,4067,8.3106609059,2
https://github.com/dobtco/formbuilder,1213,JavaScript,1,12,9,158,1,175,155,0,0,24,10,35,3,1,494,0.69314718,2.56494936,2.30258509,5.0689042,0.69314718,5.170484,5.04985601,0,0,3.21887582,2.39789527,3.58351894,1.38629436,0.69314718,6.20455776,Software,7.10085191,15078,9.6209920068,2
https://github.com/docker/docker,14753,Go,7,8,5,315,0,4587,538,0,0,653,819,218,0,5,1001,2.07944154,2.19722458,1.79175947,5.75574221,0,8.43119948,6.28971557,0,0,6.48310735,6.70930434,5.38907173,0,1.79175947,6.90975328,Software,9.59920173,136527,11.824277676,2
https://github.com/docker/docker-py,507,Python,1,2,4,22,0,60,18,0,0,26,2,11,0,2,48,0.69314718,1.09861229,1.60943791,3.13549422,0,4.11087386,2.94443898,0,0,3.29583687,1.09861229,2.48490665,0,1.09861229,3.8918203,Software,6.228511,4206,8.3442673563,2
https://github.com/docker/docker-registry,1273,Python,0,13,9,45,0,342,96,0,0,37,11,29,0,2,216,0,2.63905733,2.30258509,3.8286414,0,5.83773045,4.57471098,0,0,3.63758616,2.48490665,3.40119738,0,1.09861229,5.37989735,Software,7.1491316,7640,8.9411528822,2
